DEPARTAME_NOMBRE,MUNICIPIO_COD,MUNICIPIO_NOMBRE,REGION,VIP CON RED,HOG 12 CON RED,INST_PUB,ACC APRO HOG12,FEC CORTE,VALOR INVERSION,TOTAL APROBADOS,FECHA VIGENCIA
SANTANDER,EL CA,68235,REGION 7,0,55,1,0,12/31/15,"222,004,966,473",0,12/31/15
ARAUCA,ARAUQ,81065,REGION 7,0,24,0,24,12/31/16,"95,144,985,631",24,12/31/16
SANTANDER,BARIC,68079,REGION 7,0,29,0,0,12/31/15,"114,966,857,638",0,12/31/15
BOYACA,COMBI,15204,REGION 7,0,24,1,14,12/31/15,"99,109,360,033",14,12/31/15
BOYACA,SABOY,15632,REGION 7,0,7,0,7,12/31/16,"27,750,620,809",7,12/31/16
BOYACA,TOTA,15822,REGION 7,0,10,0,10,12/31/16,"39,643,744,013",10,12/31/16
SANTANDER,BUCAR,68001,REGION 7,0,118,0,118,12/31/16,"467,796,179,354",118,12/31/16
SANTANDER,OCAMO,68498,REGION 7,0,4,0,4,12/31/16,"15,857,497,605",4,12/31/16
BOYACA,TOCA,15814,REGION 7,0,55,0,55,12/31/16,"218,040,592,072",55,12/31/16
SANTANDER,PALMA,68524,REGION 7,0,3,0,3,12/31/16,"11,893,123,204",3,12/31/16
BOYACA,RAQUI,15600,REGION 7,0,78,2,56,12/31/15,"317,149,952,105",56,12/31/15
CASANARE,YOPAL,85001,REGION 7,0,27,0,0,12/31/15,"107,038,108,835",0,12/31/15
BOYACA,PESCA,15542,REGION 7,0,83,1,33,12/31/15,"333,007,449,710",33,12/31/15
BOYACA,CHITA,15185,REGION 7,0,53,2,43,12/31/15,"218,040,592,072",43,12/31/15
SANTANDER,SANTA,68720,REGION 7,0,21,1,14,12/31/15,"87,216,236,829",14,12/31/15
SANTANDER,AGUAD,68013,REGION 7,0,22,1,20,12/31/15,"91,180,611,230",20,12/31/15
BOYACA,EL ES,15248,REGION 7,0,44,2,0,12/31/15,"182,361,222,460",0,12/31/15
BOYACA,SATIV,15720,REGION 7,0,37,2,12,12/31/15,"154,610,601,651",12,12/31/15
BOYACA,PAJAR,15518,REGION 7,0,15,0,0,12/31/15,"59,465,616,020",0,12/31/15
SANTANDER,SIMAC,68745,REGION 7,0,52,0,39,12/31/15,"206,147,468,868",39,12/31/15
SANTANDER,PALMA,68522,REGION 7,0,22,1,18,12/31/15,"91,180,611,230",18,12/31/15
BOYACA,SANTA,15690,REGION 7,0,40,2,19,12/31/15,"166,503,724,855",19,12/31/15
BOYACA,ALMEI,15022,REGION 7,0,6,0,6,12/31/16,"23,786,246,408",6,12/31/16
BOYACA,DUITA,15238,REGION 7,0,704,0,704,12/31/16,"2,790,919,578,521",704,12/31/16
SANTANDER,CURIT,68229,REGION 7,0,119,1,99,12/31/15,"475,724,928,157",99,12/31/15
BOYACA,MUZO,15480,REGION 7,0,216,1,177,12/31/15,"860,269,245,084",177,12/31/15
SANTANDER,BUCAR,68001,REGION 7,1061,77,0,0,12/31/15,"4,511,458,068,688",0,12/31/15
BOYACA,SUTAT,15778,REGION 7,0,2,0,2,12/31/16,"7,928,748,803",2,12/31/16
BOYACA,SAN M,15673,REGION 7,0,52,0,52,12/31/16,"206,147,468,868",52,12/31/16
BOYACA,CHINA,15172,REGION 7,0,58,0,58,12/31/16,"229,933,715,276",58,12/31/16
BOYACA,SABOY,15632,REGION 7,0,47,2,43,12/31/15,"194,254,345,664",43,12/31/15
ARAUCA,SARAV,81736,REGION 7,0,133,0,133,12/31/16,"527,261,795,374",133,12/31/16
BOYACA,SOCOT,15755,REGION 7,0,13,0,13,12/31/16,"51,536,867,217",13,12/31/16
BOYACA,PAIPA,15516,REGION 7,0,247,1,217,12/31/15,"983,164,851,524",217,12/31/15
SANTANDER,CARCA,68152,REGION 7,0,15,0,15,12/31/16,"59,465,616,020",15,12/31/16
SANTANDER,LA PA,68397,REGION 7,0,26,1,21,12/31/15,"107,038,108,835",21,12/31/15
SANTANDER,BOLIV,68101,REGION 7,0,14,0,14,12/31/16,"55,501,241,618",14,12/31/16
BOYACA,GUATE,15322,REGION 7,0,53,0,53,12/31/16,"210,111,843,269",53,12/31/16
BOYACA,SOATA,15753,REGION 7,0,90,0,90,12/31/16,"356,793,696,118",90,12/31/16
BOYACA,TENZA,15798,REGION 7,0,19,0,19,12/31/16,"75,323,113,625",19,12/31/16
CASANARE,TRINI,85430,REGION 7,0,72,1,0,12/31/15,"289,399,331,295",0,12/31/15
BOYACA,MOTAV,15476,REGION 7,0,6,0,6,12/31/16,"23,786,246,408",6,12/31/16
BOYACA,PISBA,15550,REGION 7,0,22,1,0,12/31/15,"91,180,611,230",0,12/31/15
BOYACA,COVAR,15218,REGION 7,0,17,0,17,12/31/16,"67,394,364,822",17,12/31/16
BOYACA,CUCAI,15224,REGION 7,0,23,0,23,12/31/16,"91,180,611,230",23,12/31/16
SANTANDER,GUAVA,68324,REGION 7,0,2,0,2,12/31/16,"7,928,748,803",2,12/31/16
SANTANDER,COROM,68217,REGION 7,0,10,1,0,12/31/15,"43,608,118,414",0,12/31/15
BOYACA,SAN M,15673,REGION 7,0,46,2,0,12/31/15,"190,289,971,263",0,12/31/15
BOYACA,MONIQ,15469,REGION 7,0,170,0,143,12/31/15,"673,943,648,222",143,12/31/15
BOYACA,ZETAQ,15897,REGION 7,0,38,1,38,12/31/15,"154,610,601,651",38,12/31/15
SANTANDER,SAN M,68686,REGION 7,0,7,0,7,12/31/16,"27,750,620,809",7,12/31/16
SANTANDER,SUCRE,68773,REGION 7,0,15,1,0,12/31/15,"63,429,990,421",0,12/31/15
BOYACA,MIRAF,15455,REGION 7,0,234,0,234,12/31/16,"927,663,609,906",234,12/31/16
CASANARE,PORE,85263,REGION 7,29,0,0,0,12/31/18,"114,966,857,638",29,12/31/18
BOYACA,SATIV,15723,REGION 7,0,24,2,0,12/31/15,"103,073,734,434",0,12/31/15
SANTANDER,CIMIT,68190,REGION 7,0,493,0,389,12/31/15,"1,954,436,579,845",389,12/31/15
BOYACA,OICAT,15500,REGION 7,0,4,0,4,12/31/16,"15,857,497,605",4,12/31/16
BOYACA,TUNUN,15832,REGION 7,0,2,1,0,12/31/15,"11,893,123,204",0,12/31/15
BOYACA,CUITI,15226,REGION 7,0,16,2,12,12/31/15,"71,358,739,224",12,12/31/15
SANTANDER,BARRA,68081,REGION 7,0,155,0,155,12/31/16,"614,478,032,203",155,12/31/16
SANTANDER,PINCH,68549,REGION 7,0,19,1,15,12/31/15,"79,287,488,026",15,12/31/15
SANTANDER,GUAPO,68322,REGION 7,0,21,0,21,12/31/16,"83,251,862,427",21,12/31/16
BOYACA,GUACA,15317,REGION 7,0,14,1,14,12/31/15,"59,465,616,020",14,12/31/15
BOYACA,SAN J,15664,REGION 7,0,41,0,41,12/31/16,"162,539,350,454",41,12/31/16
BOYACA,CHIQU,15232,REGION 7,0,16,1,14,12/31/15,"67,394,364,822",14,12/31/15
CASANARE,VILLA,85440,REGION 7,0,478,0,478,12/31/16,"1,894,970,963,825",478,12/31/16
BOYACA,PAUNA,15531,REGION 7,0,45,0,45,12/31/16,"178,396,848,059",45,12/31/16
SANTANDER,SANTA,68720,REGION 7,0,3,0,3,12/31/16,"11,893,123,204",3,12/31/16
BOYACA,MARIP,15442,REGION 7,0,25,1,22,12/31/15,"103,073,734,434",22,12/31/15
SANTANDER,ARATO,68051,REGION 7,0,44,2,30,12/31/15,"182,361,222,460",30,12/31/15
SANTANDER,CAPIT,68147,REGION 7,0,31,0,31,12/31/16,"122,895,606,441",31,12/31/16
SANTANDER,ZAPAT,68895,REGION 7,0,32,0,32,12/31/16,"126,859,980,842",32,12/31/16
SANTANDER,BUCAR,68001,REGION 7,330,0,0,0,12/31/18,"1,308,243,552,432",330,12/31/18
CASANARE,VILLA,85440,REGION 7,0,84,1,16,12/31/15,"336,971,824,111",16,12/31/15
SANTANDER,VILLA,68872,REGION 7,0,34,0,34,12/31/16,"134,788,729,644",34,12/31/16
CASANARE,NUNCH,85225,REGION 7,0,62,0,62,12/31/16,"245,791,212,881",62,12/31/16
CASANARE,TRINI,85430,REGION 7,0,222,0,222,12/31/16,"880,091,117,090",222,12/31/16
SANTANDER,GALAN,68296,REGION 7,0,6,0,6,12/31/16,"23,786,246,408",6,12/31/16
BOYACA,QUIPA,15580,REGION 7,0,14,0,14,12/31/16,"55,501,241,618",14,12/31/16
BOYACA,JERIC,15368,REGION 7,0,27,0,27,12/31/16,"107,038,108,835",27,12/31/16
SANTANDER,CONFI,68209,REGION 7,0,1,0,0,12/31/15,"3,964,374,401",0,12/31/15
BOYACA,VENTA,15861,REGION 7,0,33,0,33,12/31/16,"130,824,355,243",33,12/31/16
BOYACA,TASCO,15790,REGION 7,0,27,2,0,12/31/15,"114,966,857,638",0,12/31/15
SANTANDER,GIRON,68307,REGION 7,0,16,0,16,12/31/16,"63,429,990,421",16,12/31/16
BOYACA,TUTAZ,15839,REGION 7,0,8,0,8,12/31/16,"31,714,995,210",8,12/31/16
BOYACA,ZETAQ,15897,REGION 7,0,6,0,6,12/31/16,"23,786,246,408",6,12/31/16
CASANARE,LA SA,85136,REGION 7,0,25,0,25,12/31/16,"99,109,360,033",25,12/31/16
BOYACA,SOGAM,15759,REGION 7,0,347,0,347,12/31/16,"1,375,637,917,254",347,12/31/16
BOYACA,SUTAM,15776,REGION 7,0,48,0,48,12/31/16,"190,289,971,263",48,12/31/16
BOYACA,NUEVO,15494,REGION 7,0,19,0,19,12/31/16,"75,323,113,625",19,12/31/16
BOYACA,SORAC,15764,REGION 7,0,3,0,3,12/31/16,"11,893,123,204",3,12/31/16
BOYACA,TUTAZ,15839,REGION 7,0,11,2,0,12/31/15,"51,536,867,217",0,12/31/15
SANTANDER,VELEZ,68861,REGION 7,0,97,1,77,12/31/15,"388,508,691,328",77,12/31/15
BOYACA,TIBAS,15806,REGION 7,0,143,1,95,12/31/15,"570,869,913,788",95,12/31/15
BOYACA,ARCAB,15051,REGION 7,0,73,1,62,12/31/15,"293,363,705,697",62,12/31/15
BOYACA,TINJA,15808,REGION 7,0,1,0,1,12/31/16,"3,964,374,401",1,12/31/16
SANTANDER,PIEDE,68547,REGION 7,0,9,0,0,12/31/15,"35,679,369,612",0,12/31/15
BOYACA,CHIVO,15236,REGION 7,0,22,2,0,12/31/15,"95,144,985,631",0,12/31/15
SANTANDER,PARAM,68533,REGION 7,0,19,1,10,12/31/15,"79,287,488,026",10,12/31/15
SANTANDER,SAN V,68689,REGION 7,0,221,0,189,12/31/15,"876,126,742,689",189,12/31/15
BOYACA,GACHA,15293,REGION 7,0,20,1,15,12/31/15,"83,251,862,427",15,12/31/15
SANTANDER,EL GU,68245,REGION 7,21,20,1,20,12/31/15,"166,503,724,855",20,12/31/15
BOYACA,VILLA,15407,REGION 7,0,82,2,65,12/31/15,"333,007,449,710",65,12/31/15
BOYACA,COMBI,15204,REGION 7,0,17,0,17,12/31/16,"67,394,364,822",17,12/31/16
BOYACA,PACHA,15511,REGION 7,0,10,0,10,12/31/16,"39,643,744,013",10,12/31/16
SANTANDER,BETUL,68092,REGION 7,0,18,0,0,12/31/15,"71,358,739,224",0,12/31/15
SANTANDER,MOLAG,68468,REGION 7,0,25,1,24,12/31/15,"103,073,734,434",24,12/31/15
BOYACA,NOBSA,15491,REGION 7,0,169,1,102,12/31/15,"673,943,648,222",102,12/31/15
BOYACA,TUTA,15837,REGION 7,0,15,0,15,12/31/16,"59,465,616,020",15,12/31/16
SANTANDER,ONZAG,68502,REGION 7,0,34,0,34,12/31/16,"134,788,729,644",34,12/31/16
SANTANDER,CHART,68169,REGION 7,0,24,1,0,12/31/15,"99,109,360,033",0,12/31/15
SANTANDER,LANDA,68385,REGION 7,0,64,1,23,12/31/15,"257,684,336,085",23,12/31/15
BOYACA,CHINA,15172,REGION 7,0,39,2,0,12/31/15,"162,539,350,454",0,12/31/15
BOYACA,GAMEZ,15296,REGION 7,0,30,0,30,12/31/16,"118,931,232,039",30,12/31/16
BOYACA,TIBAN,15804,REGION 7,0,20,0,20,12/31/16,"79,287,488,026",20,12/31/16
CASANARE,AGUAZ,85010,REGION 7,0,135,1,83,12/31/15,"539,154,918,578",83,12/31/15
SANTANDER,PUENT,68572,REGION 7,0,84,0,71,12/31/15,"333,007,449,710",71,12/31/15
SANTANDER,CHIMA,68176,REGION 7,0,3,0,3,12/31/16,"11,893,123,204",3,12/31/16
CASANARE,CHAME,85015,REGION 7,0,34,1,31,12/31/15,"138,753,104,046",31,12/31/15
SANTANDER,CONFI,68209,REGION 7,0,23,0,23,12/31/16,"91,180,611,230",23,12/31/16
SANTANDER,SUAIT,68770,REGION 7,0,13,0,13,12/31/16,"51,536,867,217",13,12/31/16
BOYACA,CERIN,15162,REGION 7,0,63,1,46,12/31/15,"253,719,961,684",46,12/31/15
ARAUCA,SARAV,81736,REGION 7,0,667,0,564,12/31/15,"2,644,237,725,672",564,12/31/15
CASANARE,LA SA,85136,REGION 7,0,14,1,0,12/31/15,"59,465,616,020",0,12/31/15
BOYACA,TASCO,15790,REGION 7,0,67,0,67,12/31/16,"265,613,084,888",67,12/31/16
BOYACA,SAN L,15667,REGION 7,0,69,0,69,12/31/16,"273,541,833,690",69,12/31/16
CASANARE,TAURA,85410,REGION 7,0,81,1,34,12/31/15,"325,078,700,907",34,12/31/15
BOYACA,PANQU,15522,REGION 7,0,1,0,1,12/31/16,"3,964,374,401",1,12/31/16
BOYACA,BUSBA,15114,REGION 7,0,12,0,12,12/31/16,"47,572,492,816",12,12/31/16
SANTANDER,LEBRI,68406,REGION 7,0,195,0,152,12/31/15,"773,053,008,255",152,12/31/15
BOYACA,TUTA,15837,REGION 7,0,116,2,87,12/31/15,"467,796,179,354",87,12/31/15
SANTANDER,CARCA,68152,REGION 7,0,12,1,0,12/31/15,"51,536,867,217",0,12/31/15
BOYACA,GsICA,15332,REGION 7,0,21,1,0,12/31/15,"87,216,236,829",0,12/31/15
SANTANDER,TONA,68820,REGION 7,0,26,0,26,12/31/16,"103,073,734,434",26,12/31/16
SANTANDER,SOCOR,68755,REGION 7,0,228,0,228,12/31/16,"903,877,363,498",228,12/31/16
BOYACA,RAQUI,15600,REGION 7,0,25,0,25,12/31/16,"99,109,360,033",25,12/31/16
ARAUCA,ARAUC,81001,REGION 7,0,45,0,45,12/31/16,"178,396,848,059",45,12/31/16
BOYACA,PESCA,15542,REGION 7,0,86,0,86,12/31/16,"340,936,198,512",86,12/31/16
BOYACA,FLORE,15276,REGION 7,0,65,0,65,12/31/16,"257,684,336,085",65,12/31/16
SANTANDER,SUAIT,68770,REGION 7,0,117,1,87,12/31/15,"467,796,179,354",87,12/31/15
CASANARE,TAURA,85410,REGION 7,0,178,0,178,12/31/16,"705,658,643,433",178,12/31/16
CASANARE,HATO,85125,REGION 7,0,58,0,58,12/31/16,"229,933,715,276",58,12/31/16
BOYACA,OICAT,15500,REGION 7,0,21,1,20,12/31/15,"87,216,236,829",20,12/31/15
BOYACA,SAN E,15660,REGION 7,0,10,0,10,12/31/16,"39,643,744,013",10,12/31/16
SANTANDER,CAPIT,68147,REGION 7,16,175,0,141,12/31/15,"757,195,510,650",142,12/31/15
SANTANDER,HATO,68344,REGION 7,0,2,0,2,12/31/16,"7,928,748,803",2,12/31/16
SANTANDER,GAMBI,68298,REGION 7,0,7,1,0,12/31/15,"31,714,995,210",0,12/31/15
SANTANDER,ARATO,68051,REGION 7,0,15,0,15,12/31/16,"59,465,616,020",15,12/31/16
BOYACA,OTANC,15507,REGION 7,0,96,1,67,12/31/15,"384,544,316,927",67,12/31/15
BOYACA,TOGsI,15816,REGION 7,0,23,0,23,12/31/16,"91,180,611,230",23,12/31/16
BOYACA,TOPAG,15820,REGION 7,0,46,1,30,12/31/15,"186,325,596,861",30,12/31/15
BOYACA,BUENA,15109,REGION 7,0,4,0,4,12/31/16,"15,857,497,605",4,12/31/16
SANTANDER,LOS S,68418,REGION 7,0,37,0,31,12/31/15,"146,681,852,848",31,12/31/15
BOYACA,MACAN,15425,REGION 7,0,41,0,41,12/31/16,"162,539,350,454",41,12/31/16
BOYACA,VENTA,15861,REGION 7,0,139,1,119,12/31/15,"555,012,416,183",119,12/31/15
SANTANDER,EL PL,68255,REGION 7,0,140,1,67,12/31/15,"558,976,790,584",67,12/31/15
SANTANDER,BARIC,68079,REGION 7,0,6,0,6,12/31/16,"23,786,246,408",6,12/31/16
BOYACA,SATIV,15720,REGION 7,0,4,0,4,12/31/16,"15,857,497,605",4,12/31/16
SANTANDER,GUAVA,68324,REGION 7,0,21,0,0,12/31/15,"83,251,862,427",0,12/31/15
BOYACA,SUTAT,15778,REGION 7,0,33,1,31,12/31/15,"134,788,729,644",31,12/31/15
SANTANDER,LA BE,68377,REGION 7,0,27,0,27,12/31/16,"107,038,108,835",27,12/31/16
CASANARE,RECET,85279,REGION 7,0,25,1,22,12/31/15,"103,073,734,434",22,12/31/15
BOYACA,CALDA,15131,REGION 7,0,4,0,4,12/31/16,"15,857,497,605",4,12/31/16
BOYACA,LA CA,15380,REGION 7,0,7,0,7,12/31/16,"27,750,620,809",7,12/31/16
BOYACA,TIPAC,15810,REGION 7,0,21,0,0,12/31/15,"83,251,862,427",0,12/31/15
BOYACA,AQUIT,15047,REGION 7,0,123,0,123,12/31/16,"487,618,051,361",123,12/31/16
CASANARE,SAN L,85325,REGION 7,0,17,0,17,12/31/16,"67,394,364,822",17,12/31/16
SANTANDER,AGUAD,68013,REGION 7,0,1,0,1,12/31/16,"3,964,374,401",1,12/31/16
BOYACA,RAMIR,15599,REGION 7,0,150,2,125,12/31/15,"602,584,908,999",125,12/31/15
SANTANDER,VILLA,68872,REGION 7,0,105,0,75,12/31/15,"416,259,312,137",75,12/31/15
SANTANDER,SAN J,68682,REGION 7,0,34,1,31,12/31/15,"138,753,104,046",31,12/31/15
BOYACA,SAMAC,15646,REGION 7,0,21,0,21,12/31/16,"83,251,862,427",21,12/31/16
BOYACA,BERBE,15090,REGION 7,0,2,0,2,12/31/16,"7,928,748,803",2,12/31/16
BOYACA,GARAG,15299,REGION 7,0,181,0,181,12/31/16,"717,551,766,637",181,12/31/16
BOYACA,SOTAQ,15763,REGION 7,0,32,1,28,12/31/15,"130,824,355,243",28,12/31/15
BOYACA,LA UV,15403,REGION 7,0,42,2,24,12/31/15,"174,432,473,658",24,12/31/15
BOYACA,CHITA,15183,REGION 7,0,55,0,55,12/31/16,"218,040,592,072",55,12/31/16
ARAUCA,ARAUC,81001,REGION 7,192,58,0,0,12/31/15,"991,093,600,327",0,12/31/15
SANTANDER,SAN V,68689,REGION 7,0,25,0,25,12/31/16,"99,109,360,033",25,12/31/16
BOYACA,CHIQU,15232,REGION 7,0,4,0,4,12/31/16,"15,857,497,605",4,12/31/16
SANTANDER,PUERT,68575,REGION 7,0,314,0,314,12/31/16,"1,244,813,562,011",314,12/31/16
CUNDINAMARCA,SAN J,25662,REGION 8,0,62,3,24,12/31/15,"236,428,231,881",24,12/31/15
CUNDINAMARCA,EL RO,25260,REGION 8,0,181,0,181,12/31/16,"658,361,691,852",181,12/31/16
CUNDINAMARCA,ALBAN,25019,REGION 8,0,60,6,46,12/31/15,"240,065,589,294",46,12/31/15
CUNDINAMARCA,VENEC,25506,REGION 8,0,47,3,32,12/31/15,"181,867,870,677",32,12/31/15
CUNDINAMARCA,MADRI,25430,REGION 8,0,6,0,6,12/31/16,"21,824,144,481",6,12/31/16
CUNDINAMARCA,VILLE,25875,REGION 8,0,34,0,34,12/31/16,"123,670,152,061",34,12/31/16
CUNDINAMARCA,UBALA,25839,REGION 8,0,9,0,9,12/31/16,"32,736,216,722",9,12/31/16
META,SAN J,50686,REGION 8,0,16,2,10,12/31/15,"65,472,433,444",10,12/31/15
CUNDINAMARCA,GRANA,25312,REGION 8,0,7,3,0,12/31/15,"36,373,574,135",0,12/31/15
META,PUERT,50573,REGION 8,0,243,1,216,12/31/15,"887,515,208,905",216,12/31/15
CUNDINAMARCA,TOPAI,25823,REGION 8,0,19,2,5,12/31/15,"76,384,505,684",5,12/31/15
CUNDINAMARCA,UTICA,25851,REGION 8,0,40,0,40,12/31/16,"145,494,296,542",40,12/31/16
CUNDINAMARCA,GUATA,25326,REGION 8,0,22,0,22,12/31/16,"80,021,863,098",22,12/31/16
CUNDINAMARCA,CHOAC,25181,REGION 8,0,49,0,49,12/31/16,"178,230,513,264",49,12/31/16
CUNDINAMARCA,SUBAC,25769,REGION 8,0,71,0,71,12/31/16,"258,252,376,362",71,12/31/16
CUNDINAMARCA,SIBAT,25740,REGION 8,0,25,1,0,12/31/15,"94,571,292,752",0,12/31/15
CUNDINAMARCA,YACOP,25885,REGION 8,0,175,2,141,12/31/15,"643,812,262,198",141,12/31/15
META,PUERT,50590,REGION 8,0,19,0,19,12/31/16,"69,109,790,857",19,12/31/16
CUNDINAMARCA,VILLA,25873,REGION 8,0,68,2,18,12/31/15,"254,615,018,948",18,12/31/15
CUNDINAMARCA,COGUA,25200,REGION 8,0,15,0,15,12/31/16,"54,560,361,203",15,12/31/16
META,FUENT,50287,REGION 8,0,282,0,250,12/31/15,"1,025,734,790,620",250,12/31/15
CUNDINAMARCA,CACHI,25123,REGION 8,0,19,4,13,12/31/15,"83,659,220,512",13,12/31/15
CUNDINAMARCA,ARBEL,25053,REGION 8,0,73,4,48,12/31/15,"280,076,520,843",48,12/31/15
CUNDINAMARCA,VILLA,25871,REGION 8,0,29,3,19,12/31/15,"116,395,437,233",19,12/31/15
CUNDINAMARCA,FACAT,25269,REGION 8,0,5,2,0,12/31/15,"25,461,501,895",0,12/31/15
SAN ANDRES Y PROVIDENCIA,SAN A,88001,REGION 8,0,1038,0,0,12/31/15,"3,775,576,995,261",0,12/31/15
CUNDINAMARCA,FUSAG,25290,REGION 8,0,731,0,731,12/31/16,"2,658,908,269,302",731,12/31/16
CUNDINAMARCA,TABIO,25785,REGION 8,0,2,2,0,12/31/15,"14,549,429,654",0,12/31/15
CUNDINAMARCA,TAUSA,25793,REGION 8,0,35,4,32,12/31/15,"141,856,939,128",32,12/31/15
META,PUERT,50450,REGION 8,0,58,0,58,12/31/16,"210,966,729,986",58,12/31/16
CUNDINAMARCA,LA CA,25377,REGION 8,0,9,0,9,12/31/16,"32,736,216,722",9,12/31/16
META,MESET,50330,REGION 8,0,171,0,122,12/31/15,"621,988,117,716",122,12/31/15
CUNDINAMARCA,CHAGU,25168,REGION 8,0,7,0,7,12/31/16,"25,461,501,895",7,12/31/16
CUNDINAMARCA,TIBAC,25805,REGION 8,0,5,0,5,12/31/16,"18,186,787,068",5,12/31/16
CUNDINAMARCA,UBAQU,25841,REGION 8,0,22,0,22,12/31/16,"80,021,863,098",22,12/31/16
CUNDINAMARCA,CHAGU,25168,REGION 8,0,58,5,40,12/31/15,"229,153,517,053",40,12/31/15
CUNDINAMARCA,BOJAC,25099,REGION 8,0,168,4,132,12/31/15,"625,625,475,130",132,12/31/15
CUNDINAMARCA,GIRAR,25307,REGION 8,85,0,0,0,12/31/18,"309,175,380,151",85,12/31/18
CUNDINAMARCA,GUAYA,25328,REGION 8,0,22,4,14,12/31/15,"94,571,292,752",14,12/31/15
CUNDINAMARCA,VIANI,25867,REGION 8,0,48,3,34,12/31/15,"185,505,228,091",34,12/31/15
META,SAN C,50680,REGION 8,0,113,1,89,12/31/15,"414,658,745,144",89,12/31/15
META,SAN M,50689,REGION 8,0,253,0,253,12/31/16,"920,251,425,627",253,12/31/16
CUNDINAMARCA,SAN B,25649,REGION 8,0,10,0,10,12/31/16,"36,373,574,135",10,12/31/16
META,ACACI,50006,REGION 8,0,335,1,176,12/31/15,"1,222,152,090,952",176,12/31/15
CUNDINAMARCA,RICAU,25612,REGION 8,21,64,2,55,12/31/15,"316,450,094,979",75,12/31/15
CUNDINAMARCA,CHIA,25175,REGION 8,0,6,0,6,12/31/16,"21,824,144,481",6,12/31/16
META,ACACI,50006,REGION 8,0,446,0,446,12/31/16,"1,622,261,406,442",446,12/31/16
CUNDINAMARCA,EL CO,25245,REGION 8,72,181,1,123,12/31/15,"923,888,783,041",123,12/31/15
META,EL CA,50245,REGION 8,0,21,2,17,12/31/15,"83,659,220,512",17,12/31/15
CUNDINAMARCA,AGUA,25001,REGION 8,0,145,3,92,12/31/15,"538,328,897,205",92,12/31/15
CUNDINAMARCA,GUTIE,25339,REGION 8,0,46,4,37,12/31/15,"181,867,870,677",37,12/31/15
CUNDINAMARCA,MACHE,25426,REGION 8,0,55,4,47,12/31/15,"214,604,087,399",47,12/31/15
META,SAN J,50683,REGION 8,0,51,0,51,12/31/16,"185,505,228,091",51,12/31/16
CUNDINAMARCA,SUSA,25779,REGION 8,0,55,3,31,12/31/15,"210,966,729,986",31,12/31/15
CUNDINAMARCA,APULO,25599,REGION 8,0,37,0,37,12/31/16,"134,582,224,301",37,12/31/16
CUNDINAMARCA,GRANA,25312,REGION 8,0,50,0,50,12/31/16,"181,867,870,677",50,12/31/16
CUNDINAMARCA,ANAPO,25035,REGION 8,0,22,0,22,12/31/16,"80,021,863,098",22,12/31/16
CUNDINAMARCA,VERGA,25862,REGION 8,0,30,3,24,12/31/15,"120,032,794,647",24,12/31/15
CUNDINAMARCA,EL CO,25245,REGION 8,0,63,0,63,12/31/16,"229,153,517,053",63,12/31/16
CUNDINAMARCA,CARME,25154,REGION 8,0,17,0,17,12/31/16,"61,835,076,030",17,12/31/16
CUNDINAMARCA,CAPAR,25148,REGION 8,0,93,4,56,12/31/15,"352,823,669,114",56,12/31/15
CUNDINAMARCA,CHIPA,25178,REGION 8,0,82,4,73,12/31/15,"312,812,737,565",73,12/31/15
META,PUERT,50568,REGION 8,0,347,0,187,12/31/15,"1,262,163,022,501",187,12/31/15
CUNDINAMARCA,GIRAR,25307,REGION 8,25,618,0,618,12/31/16,"2,338,820,816,910",643,12/31/16
CUNDINAMARCA,JUNIN,25372,REGION 8,0,11,0,11,12/31/16,"40,010,931,549",11,12/31/16
CUNDINAMARCA,PARAT,25530,REGION 8,0,29,4,19,12/31/15,"120,032,794,647",19,12/31/15
CUNDINAMARCA,SUESC,25772,REGION 8,0,95,0,95,12/31/16,"345,548,954,287",95,12/31/16
CUNDINAMARCA,SASAI,25718,REGION 8,0,86,0,86,12/31/16,"312,812,737,565",86,12/31/16
CUNDINAMARCA,LA VE,25402,REGION 8,0,72,0,72,12/31/16,"261,889,733,775",72,12/31/16
META,SAN J,50686,REGION 8,0,15,0,15,12/31/16,"54,560,361,203",15,12/31/16
CUNDINAMARCA,CABRE,25120,REGION 8,0,35,2,12,12/31/15,"134,582,224,301",12,12/31/15
CUNDINAMARCA,TIBIR,25807,REGION 8,0,27,3,1,12/31/15,"109,120,722,406",1,12/31/15
CUNDINAMARCA,BITUI,25095,REGION 8,0,2,0,2,12/31/16,"7,274,714,827",2,12/31/16
CUNDINAMARCA,UBALA,25839,REGION 8,0,65,4,33,12/31/15,"250,977,661,535",33,12/31/15
CUNDINAMARCA,CUCUN,25224,REGION 8,0,51,4,43,12/31/15,"200,054,657,745",43,12/31/15
CUNDINAMARCA,VIOTA,25878,REGION 8,0,24,0,24,12/31/16,"87,296,577,925",24,12/31/16
CUNDINAMARCA,NIMAI,25489,REGION 8,0,17,0,17,12/31/16,"61,835,076,030",17,12/31/16
CUNDINAMARCA,COTA,25214,REGION 8,0,22,0,22,12/31/16,"80,021,863,098",22,12/31/16
BOGOTA,BOGOT,11001,REGION 8,1627,37,0,0,12/31/15,"6,052,562,736,141",0,12/31/15
CUNDINAMARCA,BITUI,25095,REGION 8,0,25,3,25,12/31/15,"101,846,007,579",25,12/31/15
META,VILLA,50001,REGION 8,370,0,0,0,12/31/18,"1,345,822,243,012",370,12/31/18
