DEPARTAME_NOMBRE,MUNICIPIO_COD,MUNICIPIO_NOMBRE,REGION,VIP CON RED,HOG 12 CON RED,INST_PUB,ACC APRO HOG12,FEC CORTE,VALOR INVERSION,TOTAL APROBADOS,FECHA VIGENCIA
BOLIVAR,SANTA,13688,REGION 4,0,172,0,172,12/31/16,"963,368,973,397",172,12/31/16
BOLIVAR,SAN C,13620,REGION 4,0,37,0,37,12/31/16,"207,236,348,928",37,12/31/16
BOLIVAR,TALAI,13780,REGION 4,0,37,0,37,12/31/16,"207,236,348,928",37,12/31/16
BOLIVAR,CARTA,13001,REGION 4,1197,697,0,697,12/31/16,"10,608,260,672,176",1894,12/31/16
BOLIVAR,MARIA,13442,REGION 4,0,174,0,174,12/31/16,"974,570,938,204",174,12/31/16
BOLIVAR,SAN F,13650,REGION 4,0,33,0,33,12/31/16,"184,832,419,315",33,12/31/16
BOLIVAR,TURBA,13838,REGION 4,0,245,0,245,12/31/16,"1,372,240,688,851",245,12/31/16
BOLIVAR,MAHAT,13433,REGION 4,0,53,0,53,12/31/16,"296,852,067,384",53,12/31/16
BOLIVAR,CLEME,13222,REGION 4,0,36,0,36,12/31/16,"201,635,366,525",36,12/31/16
BOLIVAR,CALAM,13140,REGION 4,0,141,0,141,12/31/16,"789,738,518,890",141,12/31/16
BOLIVAR,TURBA,13836,REGION 4,0,159,0,159,12/31/16,"890,556,202,152",159,12/31/16
BOLIVAR,CICUC,13188,REGION 4,0,158,0,158,12/31/16,"884,955,219,749",158,12/31/16
BOLIVAR,EL GU,13248,REGION 4,0,5,0,5,12/31/16,"28,004,912,017",5,12/31/16
BOLIVAR,MAGAN,13430,REGION 4,0,1614,0,1614,12/31/16,"9,039,985,599,204",1614,12/31/16
BOLIVAR,TIQUI,13810,REGION 4,0,12,0,12,12/31/16,"67,211,788,842",12,12/31/16
BOLIVAR,BARRA,13074,REGION 4,0,109,0,109,12/31/16,"610,507,081,978",109,12/31/16
BOLIVAR,SIMIT,13744,REGION 4,0,122,0,122,12/31/16,"683,319,853,224",122,12/31/16
BOLIVAR,SAN J,13657,REGION 4,0,73,0,73,12/31/16,"408,871,715,453",73,12/31/16
BOLIVAR,ARJON,13052,REGION 4,0,353,0,353,12/31/16,"1,977,146,788,426",353,12/31/16
BOLIVAR,ARENA,13042,REGION 4,0,37,0,37,12/31/16,"207,236,348,928",37,12/31/16
BOLIVAR,SANTA,13683,REGION 4,0,156,0,156,12/31/16,"873,753,254,942",156,12/31/16
BOLIVAR,RIO V,13600,REGION 4,0,73,0,73,12/31/16,"408,871,715,453",73,12/31/16
BOLIVAR,SAN J,13654,REGION 4,0,257,0,257,12/31/16,"1,439,452,477,692",257,12/31/16
BOLIVAR,VILLA,13873,REGION 4,0,88,0,88,12/31/16,"492,886,451,506",88,12/31/16
BOLIVAR,ZAMBR,13894,REGION 4,0,42,0,42,12/31/16,"235,241,260,946",42,12/31/16
BOLIVAR,MOMPO,13468,REGION 4,0,600,0,600,12/31/16,"3,360,589,442,083",600,12/31/16
BOLIVAR,SANTA,13673,REGION 4,0,171,0,171,12/31/16,"957,767,990,994",171,12/31/16
BOLIVAR,MARGA,13440,REGION 4,0,64,0,64,12/31/16,"358,462,873,822",64,12/31/16
BOLIVAR,SAN M,13667,REGION 4,0,177,0,177,12/31/16,"991,373,885,415",177,12/31/16
BOLIVAR,SOPLA,13760,REGION 4,0,63,0,63,12/31/16,"352,861,891,419",63,12/31/16
BOLIVAR,PINIL,13549,REGION 4,0,64,0,64,12/31/16,"358,462,873,822",64,12/31/16
BOLIVAR,MORAL,13473,REGION 4,0,122,0,122,12/31/16,"683,319,853,224",122,12/31/16
BOLIVAR,CORDO,13212,REGION 4,0,21,0,21,12/31/16,"117,620,630,473",21,12/31/16
BOLIVAR,REGID,13580,REGION 4,0,24,0,24,12/31/16,"134,423,577,683",24,12/31/16
BOLIVAR,SAN E,13647,REGION 4,0,120,0,120,12/31/16,"672,117,888,417",120,12/31/16
BOLIVAR,SAN P,13670,REGION 4,0,318,0,318,12/31/16,"1,781,112,404,304",318,12/31/16
BOLIVAR,ARROY,13062,REGION 4,0,43,0,43,12/31/16,"240,842,243,349",43,12/31/16
BOLIVAR,SAN J,13655,REGION 4,0,58,0,58,12/31/16,"324,856,979,401",58,12/31/16
BOLIVAR,EL CA,13244,REGION 4,0,769,0,769,12/31/16,"4,307,155,468,270",769,12/31/16
BOLIVAR,CANTA,13160,REGION 4,0,63,0,63,12/31/16,"352,861,891,419",63,12/31/16
BOLIVAR,EL PE,13268,REGION 4,0,3,0,3,12/31/16,"16,802,947,210",3,12/31/16
BOLIVAR,HATIL,13300,REGION 4,0,5,0,5,12/31/16,"28,004,912,017",5,12/31/16
BOLIVAR,ACHI,13006,REGION 4,0,170,0,170,12/31/16,"952,167,008,590",170,12/31/16
BOLIVAR,ALTOS,13030,REGION 4,0,93,0,93,12/31/16,"520,891,363,523",93,12/31/16
QUINDIO,BUENA,63111,REGION 6,0,14,0,14,12/31/16,"49,889,178,203",14,12/31/16
CALDAS,SAMAN,17662,REGION 6,0,124,0,124,12/31/16,"441,875,578,368",124,12/31/16
CALDAS,PENSI,17541,REGION 6,4,241,0,241,12/31/16,"873,060,618,550",245,12/31/16
CALDAS,SAN J,17665,REGION 6,0,6,0,6,12/31/16,"21,381,076,373",6,12/31/16
VALLE DEL CAUCA,CAICE,76122,REGION 6,0,21,0,21,12/31/16,"74,833,767,304",21,12/31/16
CALDAS,VICTO,17867,REGION 6,0,70,0,70,12/31/16,"249,445,891,014",70,12/31/16
VALLE DEL CAUCA,BUENA,76109,REGION 6,0,71,0,71,12/31/16,"253,009,403,743",71,12/31/16
CALDAS,MANIZ,17001,REGION 6,39,212,0,212,12/31/16,"894,441,694,922",251,12/31/16
CALDAS,PACOR,17513,REGION 6,0,362,0,362,12/31/16,"1,289,991,607,816",362,12/31/16
VALLE DEL CAUCA,BUGAL,76113,REGION 6,0,62,0,62,12/31/16,"220,937,789,184",62,12/31/16
RISARALDA,DOSQU,66170,REGION 6,60,69,0,69,12/31/16,"459,693,142,012",129,12/31/16
CALDAS,LA DO,17380,REGION 6,39,482,0,482,12/31/16,"1,856,590,131,692",521,12/31/16
VALLE DEL CAUCA,LA CU,76377,REGION 6,0,122,0,122,12/31/16,"434,748,552,910",122,12/31/16
CALDAS,VITER,17877,REGION 6,25,124,0,124,12/31/16,"530,963,396,587",149,12/31/16
VALLE DEL CAUCA,BOLIV,76100,REGION 6,0,108,0,108,12/31/16,"384,859,374,708",108,12/31/16
VALLE DEL CAUCA,YOTOC,76890,REGION 6,0,149,0,149,12/31/16,"530,963,396,587",149,12/31/16
CALDAS,CHINC,17174,REGION 6,0,1,0,1,12/31/16,"3,563,512,729",1,12/31/16
CHOCO,SAN J,27660,REGION 6,0,37,0,37,12/31/16,"131,849,970,965",37,12/31/16
VALLE DEL CAUCA,GINEB,76306,REGION 6,0,31,0,31,12/31/16,"110,468,894,592",31,12/31/16
CALDAS,NORCA,17495,REGION 6,0,65,0,65,12/31/16,"231,628,327,370",65,12/31/16
VALLE DEL CAUCA,LA VI,76403,REGION 6,0,86,0,86,12/31/16,"306,462,094,675",86,12/31/16
VALLE DEL CAUCA,VERSA,76863,REGION 6,0,33,0,33,12/31/16,"117,595,920,050",33,12/31/16
VALLE DEL CAUCA,DAGUA,76233,REGION 6,0,65,0,65,12/31/16,"231,628,327,370",65,12/31/16
RISARALDA,PEREI,66001,REGION 6,178,37,0,37,12/31/16,"766,155,236,687",215,12/31/16
CALDAS,ARANZ,17050,REGION 6,0,156,0,156,12/31/16,"555,907,985,689",156,12/31/16
QUINDIO,GENOV,63302,REGION 6,0,71,0,71,12/31/16,"253,009,403,743",71,12/31/16
VALLE DEL CAUCA,CARTA,76147,REGION 6,0,107,0,107,12/31/16,"381,295,861,979",107,12/31/16
RISARALDA,LA VI,66400,REGION 6,171,28,0,28,12/31/16,"709,139,033,026",199,12/31/16
RISARALDA,GUATI,66318,REGION 6,0,61,0,61,12/31/16,"217,374,276,455",61,12/31/16
CALDAS,PALES,17524,REGION 6,13,72,0,72,12/31/16,"302,898,581,946",85,12/31/16
CALDAS,MARUL,17446,REGION 6,0,29,0,29,12/31/16,"103,341,869,134",29,12/31/16
VALLE DEL CAUCA,RESTR,76606,REGION 6,0,143,0,143,12/31/16,"509,582,320,215",143,12/31/16
QUINDIO,PIJAO,63548,REGION 6,0,24,0,24,12/31/16,"85,524,305,491",24,12/31/16
VALLE DEL CAUCA,CANDE,76130,REGION 6,0,3,0,3,12/31/16,"10,690,538,186",3,12/31/16
QUINDIO,CORDO,63212,REGION 6,0,32,0,32,12/31/16,"114,032,407,321",32,12/31/16
QUINDIO,QUIMB,63594,REGION 6,1,157,0,157,12/31/16,"563,035,011,146",158,12/31/16
VALLE DEL CAUCA,TORO,76823,REGION 6,0,253,0,253,12/31/16,"901,568,720,380",253,12/31/16
CALDAS,MARMA,17442,REGION 6,0,22,0,22,12/31/16,"78,397,280,033",22,12/31/16
CALDAS,BELAL,17088,REGION 6,0,8,0,8,12/31/16,"28,508,101,830",8,12/31/16
RISARALDA,QUINC,66594,REGION 6,0,129,0,129,12/31/16,"459,693,142,012",129,12/31/16
QUINDIO,LA TE,63401,REGION 6,0,28,0,28,12/31/16,"99,778,356,406",28,12/31/16
VALLE DEL CAUCA,FLORI,76275,REGION 6,0,14,0,14,12/31/16,"49,889,178,203",14,12/31/16
VALLE DEL CAUCA,SAN P,76670,REGION 6,0,20,0,20,12/31/16,"71,270,254,575",20,12/31/16
QUINDIO,SALEN,63690,REGION 6,0,23,0,23,12/31/16,"81,960,792,762",23,12/31/16
QUINDIO,CIRCA,63190,REGION 6,0,81,0,81,12/31/16,"288,644,531,031",81,12/31/16
QUINDIO,FILAN,63272,REGION 6,0,110,0,110,12/31/16,"391,986,400,165",110,12/31/16
VALLE DEL CAUCA,LA UN,76400,REGION 6,0,23,0,23,12/31/16,"81,960,792,762",23,12/31/16
CALDAS,RIOSU,17614,REGION 6,0,432,0,432,12/31/16,"1,539,437,498,831",432,12/31/16
CALDAS,MARQU,17444,REGION 6,0,101,0,101,12/31/16,"359,914,785,606",101,12/31/16
QUINDIO,CALAR,63130,REGION 6,0,85,0,85,12/31/16,"302,898,581,946",85,12/31/16
VALLE DEL CAUCA,ANSER,76041,REGION 6,0,202,0,202,12/31/16,"719,829,571,212",202,12/31/16
VALLE DEL CAUCA,TULUA,76834,REGION 6,0,21,0,21,12/31/16,"74,833,767,304",21,12/31/16
CALDAS,LA ME,17388,REGION 6,0,26,0,26,12/31/16,"92,651,330,948",26,12/31/16
VALLE DEL CAUCA,YUMBO,76892,REGION 6,0,185,0,185,12/31/16,"659,249,854,823",185,12/31/16
VALLE DEL CAUCA,ANDAL,76036,REGION 6,90,112,0,112,12/31/16,"719,829,571,212",202,12/31/16
VALLE DEL CAUCA,GUADA,76111,REGION 6,110,205,0,205,12/31/16,"1,122,506,509,564",315,12/31/16
VALLE DEL CAUCA,ALCAL,76020,REGION 6,0,145,0,145,12/31/16,"516,709,345,672",145,12/31/16
CALDAS,MANZA,17433,REGION 6,0,195,0,195,12/31/16,"694,884,982,111",195,12/31/16
VALLE DEL CAUCA,TRUJI,76828,REGION 6,0,95,0,95,12/31/16,"338,533,709,234",95,12/31/16
CALDAS,SUPIA,17777,REGION 6,0,33,0,33,12/31/16,"117,595,920,050",33,12/31/16
CALDAS,SALAM,17653,REGION 6,0,222,0,222,12/31/16,"791,099,825,788",222,12/31/16
VALLE DEL CAUCA,CALI,76001,REGION 6,272,0,0,0,12/31/16,"969,275,462,227",272,12/31/16
RISARALDA,BELEN,66088,REGION 6,0,49,0,49,12/31/16,"174,612,123,710",49,12/31/16
RISARALDA,MISTR,66456,REGION 6,0,65,0,65,12/31/16,"231,628,327,370",65,12/31/16
RISARALDA,BALBO,66075,REGION 6,0,2,0,2,12/31/16,"7,127,025,458",2,12/31/16
QUINDIO,ARMEN,63001,REGION 6,19,37,0,37,12/31/16,"199,556,712,811",56,12/31/16
RISARALDA,LA CE,66383,REGION 6,0,27,0,27,12/31/16,"96,214,843,677",27,12/31/16
VALLE DEL CAUCA,EL AG,76243,REGION 6,0,134,0,134,12/31/16,"477,510,705,656",134,12/31/16
VALLE DEL CAUCA,ROLDA,76622,REGION 6,0,68,0,68,12/31/16,"242,318,865,557",68,12/31/16
VALLE DEL CAUCA,GUACA,76318,REGION 6,19,91,0,91,12/31/16,"391,986,400,165",110,12/31/16
VALLE DEL CAUCA,RIOFR,76616,REGION 6,0,207,0,207,12/31/16,"737,647,134,856",207,12/31/16
VALLE DEL CAUCA,EL CA,76246,REGION 6,0,133,0,133,12/31/16,"473,947,192,927",133,12/31/16
CALDAS,VILLA,17873,REGION 6,0,4,0,4,12/31/16,"14,254,050,915",4,12/31/16
VALLE DEL CAUCA,OBAND,76497,REGION 6,0,313,0,313,12/31/16,"1,115,379,484,106",313,12/31/16
CALDAS,AGUAD,17013,REGION 6,0,396,0,396,12/31/16,"1,411,151,040,595",396,12/31/16
VALLE DEL CAUCA,ARGEL,76054,REGION 6,0,101,0,101,12/31/16,"359,914,785,606",101,12/31/16
VALLE DEL CAUCA,SEVIL,76736,REGION 6,0,11,0,11,12/31/16,"39,198,640,017",11,12/31/16
CALDAS,RISAR,17616,REGION 6,4,47,0,47,12/31/16,"181,739,149,168",51,12/31/16
VALLE DEL CAUCA,JAMUN,76364,REGION 6,0,25,0,25,12/31/16,"89,087,818,219",25,12/31/16
VALLE DEL CAUCA,PALMI,76520,REGION 6,189,25,0,25,12/31/16,"762,591,723,958",214,12/31/16
CALDAS,NEIRA,17486,REGION 6,0,131,0,131,12/31/16,"466,820,167,469",131,12/31/16
CALDAS,FILAD,17272,REGION 6,0,60,0,60,12/31/16,"213,810,763,726",60,12/31/16
VALLE DEL CAUCA,ZARZA,76895,REGION 6,0,62,0,62,12/31/16,"220,937,789,184",62,12/31/16
CALDAS,ANSER,17042,REGION 6,0,21,0,21,12/31/16,"74,833,767,304",21,12/31/16
RISARALDA,SANTA,66682,REGION 6,0,2,0,2,12/31/16,"7,127,025,458",2,12/31/16
RISARALDA,MARSE,66440,REGION 6,0,36,0,36,12/31/16,"128,286,458,236",36,12/31/16
VALLE DEL CAUCA,ULLOA,76845,REGION 6,0,26,0,26,12/31/16,"92,651,330,948",26,12/31/16
VALLE DEL CAUCA,EL DO,76250,REGION 6,0,58,0,58,12/31/16,"206,683,738,269",58,12/31/16
VALLE DEL CAUCA,VIJES,76869,REGION 6,0,80,0,80,12/31/16,"285,081,018,302",80,12/31/16
QUINDIO,MONTE,63470,REGION 6,0,74,0,74,12/31/16,"263,699,941,929",74,12/31/16
VALLE DEL CAUCA,EL CE,76248,REGION 6,0,18,0,18,12/31/16,"64,143,229,118",18,12/31/16
VALLE DEL CAUCA,CALIM,76126,REGION 6,0,197,0,197,12/31/16,"702,012,007,569",197,12/31/16
SANTANDER,ALBAN,68020,REGION 7,0,3,0,3,12/31/16,"11,893,123,204",3,12/31/16
SANTANDER,SUCRE,68773,REGION 7,0,47,0,47,12/31/16,"186,325,596,861",47,12/31/16
CASANARE,MANI,85139,REGION 7,0,370,0,370,12/31/16,"1,466,818,528,484",370,12/31/16
CASANARE,AGUAZ,85010,REGION 7,0,275,0,275,12/31/16,"1,090,202,960,360",275,12/31/16
SANTANDER,SANTA,68705,REGION 7,0,6,0,6,12/31/16,"23,786,246,408",6,12/31/16
BOYACA,SACHI,15638,REGION 7,0,46,0,46,12/31/16,"182,361,222,460",46,12/31/16
BOYACA,IZA,15362,REGION 7,0,15,0,15,12/31/16,"59,465,616,020",15,12/31/16
SANTANDER,LEBRI,68406,REGION 7,0,87,0,87,12/31/16,"344,900,572,914",87,12/31/16
SANTANDER,PARAM,68533,REGION 7,0,20,0,20,12/31/16,"79,287,488,026",20,12/31/16
BOYACA,UMBIT,15842,REGION 7,0,51,0,51,12/31/16,"202,183,094,467",51,12/31/16
SANTANDER,RIONE,68615,REGION 7,0,106,0,106,12/31/16,"420,223,686,539",106,12/31/16
SANTANDER,LOS S,68418,REGION 7,0,11,0,11,12/31/16,"43,608,118,414",11,12/31/16
SANTANDER,GUADA,68320,REGION 7,0,9,0,9,12/31/16,"35,679,369,612",9,12/31/16
BOYACA,SOTAQ,15763,REGION 7,0,18,0,18,12/31/16,"71,358,739,224",18,12/31/16
BOYACA,TOPAG,15820,REGION 7,0,22,0,22,12/31/16,"87,216,236,829",22,12/31/16
CASANARE,TAMAR,85400,REGION 7,0,84,0,84,12/31/16,"333,007,449,710",84,12/31/16
BOYACA,TUNUN,15832,REGION 7,0,23,0,23,12/31/16,"91,180,611,230",23,12/31/16
SANTANDER,SAN A,68669,REGION 7,0,30,0,30,12/31/16,"118,931,232,039",30,12/31/16
BOYACA,SIACH,15740,REGION 7,0,24,0,24,12/31/16,"95,144,985,631",24,12/31/16
SANTANDER,LANDA,68385,REGION 7,0,39,0,39,12/31/16,"154,610,601,651",39,12/31/16
CASANARE,PAZ D,85250,REGION 7,0,189,0,189,12/31/16,"749,266,761,847",189,12/31/16
CASANARE,YOPAL,85001,REGION 7,0,75,0,75,12/31/16,"297,328,080,098",75,12/31/16
